iso_code,location,total_deaths_per_million,total_deaths_per_million,people_vaccinated_per_hundred,date
JOR,Jordan,16.27,16.27,,2020-10-09
JOR,Jordan,17.74,17.74,,2020-10-10
JOR,Jordan,18.72,18.72,,2020-10-11
JOR,Jordan,20.288,20.288,,2020-10-12
JOR,Jordan,22.052,22.052,,2020-10-13
JOR,Jordan,25.188,25.188,,2020-10-14
JOR,Jordan,27.639,27.639,,2020-10-15
JOR,Jordan,30.383,30.383,,2020-10-16
JOR,Jordan,32.343,32.343,,2020-10-17
JOR,Jordan,33.813,33.813,,2020-10-18
JOR,Jordan,37.243,37.243,,2020-10-19
JOR,Jordan,40.576,40.576,,2020-10-20
JOR,Jordan,43.418,43.418,,2020-10-21
JOR,Jordan,47.142,47.142,,2020-10-22
JOR,Jordan,49.789,49.789,,2020-10-23
JOR,Jordan,52.925,52.925,,2020-10-24
JOR,Jordan,56.747,56.747,,2020-10-25
JOR,Jordan,61.158,61.158,,2020-10-26
JOR,Jordan,65.47,65.47,,2020-10-27
JOR,Jordan,68.606,68.606,,2020-10-28
JOR,Jordan,72.527,72.527,,2020-10-29
JOR,Jordan,75.663,75.663,,2020-10-30
JOR,Jordan,81.249,81.249,,2020-10-31
JOR,Jordan,84.876,84.876,,2020-11-01
JOR,Jordan,89.482,89.482,,2020-11-02
JOR,Jordan,94.775,94.775,,2020-11-03
JOR,Jordan,100.851,100.851,,2020-11-04
JOR,Jordan,104.772,104.772,,2020-11-05
JOR,Jordan,111.338,111.338,,2020-11-06
JOR,Jordan,115.749,115.749,,2020-11-07
JOR,Jordan,120.845,120.845,,2020-11-08
JOR,Jordan,126.922,126.922,,2020-11-09
JOR,Jordan,135.841,135.841,,2020-11-10
JOR,Jordan,143.779,143.779,,2020-11-11
JOR,Jordan,151.62,151.62,,2020-11-12
JOR,Jordan,158.579,158.579,,2020-11-13
JOR,Jordan,167.007,167.007,,2020-11-14
JOR,Jordan,173.672,173.672,,2020-11-15
JOR,Jordan,180.631,180.631,,2020-11-16
JOR,Jordan,187.099,187.099,,2020-11-17
JOR,Jordan,192.98,192.98,,2020-11-18
JOR,Jordan,201.213,201.213,,2020-11-19
JOR,Jordan,207.387,207.387,,2020-11-20
JOR,Jordan,212.876,212.876,,2020-11-21
JOR,Jordan,219.148,219.148,,2020-11-22
JOR,Jordan,225.617,225.617,,2020-11-23
JOR,Jordan,233.262,233.262,,2020-11-24
JOR,Jordan,239.338,239.338,,2020-11-25
JOR,Jordan,245.905,245.905,,2020-11-26
JOR,Jordan,251.883,251.883,,2020-11-27
JOR,Jordan,257.372,257.372,,2020-11-28
JOR,Jordan,264.036,264.036,,2020-11-29
JOR,Jordan,269.623,269.623,,2020-11-30
JOR,Jordan,274.621,274.621,,2020-12-01
JOR,Jordan,279.718,279.718,,2020-12-02
JOR,Jordan,285.108,285.108,,2020-12-03
JOR,Jordan,290.107,290.107,,2020-12-04
JOR,Jordan,295.007,295.007,,2020-12-05
JOR,Jordan,299.516,299.516,,2020-12-06
JOR,Jordan,305.396,305.396,,2020-12-07
JOR,Jordan,309.905,309.905,,2020-12-08
JOR,Jordan,314.217,314.217,,2020-12-09
JOR,Jordan,318.529,318.529,,2020-12-10
JOR,Jordan,322.058,322.058,,2020-12-11
JOR,Jordan,326.86,326.86,,2020-12-12
JOR,Jordan,329.8,329.8,,2020-12-13
JOR,Jordan,333.917,333.917,,2020-12-14
JOR,Jordan,336.857,336.857,,2020-12-15
JOR,Jordan,339.601,339.601,,2020-12-16
JOR,Jordan,342.64,342.64,,2020-12-17
JOR,Jordan,344.796,344.796,,2020-12-18
JOR,Jordan,347.442,347.442,,2020-12-19
JOR,Jordan,349.696,349.696,,2020-12-20
JOR,Jordan,353.225,353.225,,2020-12-21
JOR,Jordan,355.479,355.479,,2020-12-22
JOR,Jordan,357.929,357.929,,2020-12-23
JOR,Jordan,360.771,360.771,,2020-12-24
JOR,Jordan,363.712,363.712,,2020-12-25
JOR,Jordan,365.476,365.476,,2020-12-26
JOR,Jordan,368.318,368.318,,2020-12-27
JOR,Jordan,370.278,370.278,,2020-12-28
JOR,Jordan,372.532,372.532,,2020-12-29
JOR,Jordan,373.905,373.905,,2020-12-30
JOR,Jordan,375.767,375.767,,2020-12-31
JOR,Jordan,377.433,377.433,,2021-01-01
JOR,Jordan,379.981,379.981,,2021-01-02
JOR,Jordan,382.529,382.529,,2021-01-03
JOR,Jordan,384.097,384.097,,2021-01-04
JOR,Jordan,386.156,386.156,,2021-01-05
JOR,Jordan,387.626,387.626,,2021-01-06
JOR,Jordan,388.9,388.9,,2021-01-07
JOR,Jordan,390.958,390.958,,2021-01-08
JOR,Jordan,392.918,392.918,,2021-01-09
JOR,Jordan,394.388,394.388,,2021-01-10
JOR,Jordan,396.251,396.251,,2021-01-11
JOR,Jordan,399.485,399.485,0.0,2021-01-12
JOR,Jordan,400.955,400.955,,2021-01-13
JOR,Jordan,402.523,402.523,,2021-01-14
JOR,Jordan,403.895,403.895,,2021-01-15
JOR,Jordan,405.463,405.463,,2021-01-16
JOR,Jordan,406.247,406.247,,2021-01-17
JOR,Jordan,407.032,407.032,,2021-01-18
JOR,Jordan,408.698,408.698,,2021-01-19
JOR,Jordan,410.364,410.364,,2021-01-20
JOR,Jordan,411.442,411.442,,2021-01-21
JOR,Jordan,412.324,412.324,,2021-01-22
JOR,Jordan,413.304,413.304,0.29,2021-01-23
JOR,Jordan,413.99,413.99,,2021-01-24
JOR,Jordan,415.46,415.46,,2021-01-25
JOR,Jordan,416.342,416.342,,2021-01-26
JOR,Jordan,417.715,417.715,,2021-01-27
JOR,Jordan,418.401,418.401,,2021-01-28
JOR,Jordan,419.577,419.577,,2021-01-29
JOR,Jordan,421.831,421.831,,2021-01-30
JOR,Jordan,423.007,423.007,0.39,2021-01-31
JOR,Jordan,423.987,423.987,,2021-02-01
JOR,Jordan,424.771,424.771,,2021-02-02
JOR,Jordan,425.751,425.751,,2021-02-03
JOR,Jordan,426.731,426.731,,2021-02-04
JOR,Jordan,427.515,427.515,,2021-02-05
JOR,Jordan,428.202,428.202,,2021-02-06
JOR,Jordan,429.182,429.182,,2021-02-07
JOR,Jordan,429.77,429.77,,2021-02-08
JOR,Jordan,430.75,430.75,,2021-02-09
JOR,Jordan,432.318,432.318,,2021-02-10
JOR,Jordan,433.298,433.298,,2021-02-11
JOR,Jordan,434.474,434.474,,2021-02-12
JOR,Jordan,435.552,435.552,,2021-02-13
JOR,Jordan,436.63,436.63,,2021-02-14
JOR,Jordan,438.394,438.394,,2021-02-15
JOR,Jordan,440.159,440.159,,2021-02-16
JOR,Jordan,441.335,441.335,,2021-02-17
JOR,Jordan,442.217,442.217,,2021-02-18
JOR,Jordan,443.785,443.785,,2021-02-19
JOR,Jordan,445.255,445.255,,2021-02-20
JOR,Jordan,446.333,446.333,,2021-02-21
JOR,Jordan,447.901,447.901,0.49,2021-02-22
JOR,Jordan,449.764,449.764,,2021-02-23
JOR,Jordan,451.92,451.92,,2021-02-24
JOR,Jordan,453.488,453.488,,2021-02-25
JOR,Jordan,455.742,455.742,,2021-02-26
JOR,Jordan,458.192,458.192,,2021-02-27
JOR,Jordan,460.741,460.741,,2021-02-28
JOR,Jordan,463.289,463.289,,2021-03-01
JOR,Jordan,466.131,466.131,,2021-03-02
JOR,Jordan,469.757,469.757,,2021-03-03
JOR,Jordan,473.678,473.678,,2021-03-04
JOR,Jordan,476.52,476.52,,2021-03-05
JOR,Jordan,480.244,480.244,,2021-03-06
JOR,Jordan,483.675,483.675,,2021-03-07
JOR,Jordan,488.771,488.771,,2021-03-08
JOR,Jordan,494.554,494.554,,2021-03-09
JOR,Jordan,500.434,500.434,,2021-03-10
JOR,Jordan,506.609,506.609,,2021-03-11
JOR,Jordan,511.999,511.999,,2021-03-12
JOR,Jordan,517.978,517.978,,2021-03-13
JOR,Jordan,523.956,523.956,,2021-03-14
JOR,Jordan,531.993,531.993,1.53,2021-03-15
JOR,Jordan,538.756,538.756,,2021-03-16
JOR,Jordan,544.244,544.244,1.86,2021-03-17
JOR,Jordan,551.497,551.497,,2021-03-18
JOR,Jordan,558.75,558.75,,2021-03-19
JOR,Jordan,567.276,567.276,,2021-03-20
JOR,Jordan,575.901,575.901,2.05,2021-03-21
JOR,Jordan,586.584,586.584,,2021-03-22
JOR,Jordan,595.601,595.601,,2021-03-23
JOR,Jordan,605.794,605.794,2.46,2021-03-24
JOR,Jordan,615.203,615.203,,2021-03-25
JOR,Jordan,624.71,624.71,,2021-03-26
JOR,Jordan,634.315,634.315,,2021-03-27
JOR,Jordan,642.351,642.351,,2021-03-28
JOR,Jordan,651.858,651.858,,2021-03-29
JOR,Jordan,661.267,661.267,2.99,2021-03-30
JOR,Jordan,672.146,672.146,,2021-03-31
JOR,Jordan,680.183,680.183,,2021-04-01
JOR,Jordan,689.886,689.886,,2021-04-02
JOR,Jordan,698.804,698.804,,2021-04-03
JOR,Jordan,705.763,705.763,,2021-04-04
JOR,Jordan,713.8,713.8,,2021-04-05
JOR,Jordan,723.601,723.601,,2021-04-06
JOR,Jordan,732.03,732.03,3.97,2021-04-07
JOR,Jordan,741.438,741.438,,2021-04-08
JOR,Jordan,749.377,749.377,,2021-04-09
JOR,Jordan,755.454,755.454,,2021-04-10
JOR,Jordan,761.824,761.824,,2021-04-11
JOR,Jordan,769.861,769.861,,2021-04-12
JOR,Jordan,777.898,777.898,,2021-04-13
JOR,Jordan,782.798,782.798,5.32,2021-04-14
JOR,Jordan,789.659,789.659,,2021-04-15
JOR,Jordan,795.539,795.539,,2021-04-16
JOR,Jordan,801.518,801.518,,2021-04-17
JOR,Jordan,808.183,808.183,,2021-04-18
JOR,Jordan,814.259,814.259,5.95,2021-04-19
JOR,Jordan,820.532,820.532,,2021-04-20
JOR,Jordan,826.118,826.118,,2021-04-21
JOR,Jordan,830.529,830.529,,2021-04-22
JOR,Jordan,834.449,834.449,,2021-04-23
JOR,Jordan,839.251,839.251,,2021-04-24
JOR,Jordan,844.348,844.348,,2021-04-25
JOR,Jordan,848.758,848.758,,2021-04-26
JOR,Jordan,853.365,853.365,,2021-04-27
JOR,Jordan,857.971,857.971,,2021-04-28
JOR,Jordan,862.578,862.578,6.85,2021-04-29
JOR,Jordan,866.008,866.008,,2021-04-30
JOR,Jordan,869.438,869.438,,2021-05-01
JOR,Jordan,871.986,871.986,,2021-05-02
JOR,Jordan,874.731,874.731,,2021-05-03
JOR,Jordan,877.671,877.671,7.89,2021-05-04
JOR,Jordan,880.905,880.905,,2021-05-05
JOR,Jordan,883.454,883.454,,2021-05-06
JOR,Jordan,886.688,886.688,,2021-05-07
JOR,Jordan,889.53,889.53,,2021-05-08
JOR,Jordan,889.53,889.53,,2021-05-09
JOR,Jordan,894.333,894.333,,2021-05-10
JOR,Jordan,896.881,896.881,,2021-05-11
JOR,Jordan,896.881,896.881,,2021-05-12
JOR,Jordan,901.977,901.977,,2021-05-13
JOR,Jordan,901.977,901.977,,2021-05-14
JOR,Jordan,901.977,901.977,,2021-05-15
JOR,Jordan,907.466,907.466,,2021-05-16
JOR,Jordan,909.132,909.132,,2021-05-17
JOR,Jordan,910.994,910.994,10.14,2021-05-18
JOR,Jordan,910.994,910.994,,2021-05-19
JOR,Jordan,910.994,910.994,,2021-05-20
JOR,Jordan,910.994,910.994,,2021-05-21
JOR,Jordan,910.994,910.994,,2021-05-22
JOR,Jordan,910.994,910.994,,2021-05-23
JOR,Jordan,919.717,919.717,,2021-05-24
JOR,Jordan,919.717,919.717,,2021-05-25
JOR,Jordan,919.717,919.717,12.74,2021-05-26
JOR,Jordan,923.539,923.539,13.62,2021-05-27
JOR,Jordan,924.813,924.813,13.84,2021-05-28
JOR,Jordan,924.813,924.813,,2021-05-29
JOR,Jordan,924.813,924.813,,2021-05-30
JOR,Jordan,927.362,927.362,,2021-05-31
JOR,Jordan,928.342,928.342,,2021-06-01
JOR,Jordan,930.008,930.008,,2021-06-02
JOR,Jordan,931.086,931.086,,2021-06-03
JOR,Jordan,931.968,931.968,,2021-06-04
JOR,Jordan,932.654,932.654,,2021-06-05
JOR,Jordan,934.026,934.026,17.13,2021-06-06
JOR,Jordan,934.026,934.026,,2021-06-07
KAZ,Kazakhstan,,,,2020-03-13
KAZ,Kazakhstan,,,,2020-03-14
KAZ,Kazakhstan,,,,2020-03-15
KAZ,Kazakhstan,,,,2020-03-16
KAZ,Kazakhstan,,,,2020-03-17
KAZ,Kazakhstan,,,,2020-03-18
KAZ,Kazakhstan,,,,2020-03-19
KAZ,Kazakhstan,,,,2020-03-20
KAZ,Kazakhstan,,,,2020-03-21
KAZ,Kazakhstan,,,,2020-03-22
KAZ,Kazakhstan,,,,2020-03-23
KAZ,Kazakhstan,,,,2020-03-24
KAZ,Kazakhstan,,,,2020-03-25
KAZ,Kazakhstan,0.053,0.053,,2020-03-26
KAZ,Kazakhstan,0.053,0.053,,2020-03-27
KAZ,Kazakhstan,0.053,0.053,,2020-03-28
KAZ,Kazakhstan,0.053,0.053,,2020-03-29
KAZ,Kazakhstan,0.053,0.053,,2020-03-30
KAZ,Kazakhstan,0.107,0.107,,2020-03-31
KAZ,Kazakhstan,0.16,0.16,,2020-04-01
KAZ,Kazakhstan,0.16,0.16,,2020-04-02
KAZ,Kazakhstan,0.32,0.32,,2020-04-03
KAZ,Kazakhstan,0.266,0.266,,2020-04-04
KAZ,Kazakhstan,0.32,0.32,,2020-04-05
KAZ,Kazakhstan,0.32,0.32,,2020-04-06
KAZ,Kazakhstan,0.32,0.32,,2020-04-07
KAZ,Kazakhstan,0.373,0.373,,2020-04-08
KAZ,Kazakhstan,0.426,0.426,,2020-04-09
KAZ,Kazakhstan,0.533,0.533,,2020-04-10
KAZ,Kazakhstan,0.533,0.533,,2020-04-11
KAZ,Kazakhstan,0.533,0.533,,2020-04-12
KAZ,Kazakhstan,0.639,0.639,,2020-04-13
KAZ,Kazakhstan,0.746,0.746,,2020-04-14
KAZ,Kazakhstan,0.852,0.852,,2020-04-15
KAZ,Kazakhstan,0.905,0.905,,2020-04-16
KAZ,Kazakhstan,0.905,0.905,,2020-04-17
KAZ,Kazakhstan,0.905,0.905,,2020-04-18
KAZ,Kazakhstan,0.905,0.905,,2020-04-19
KAZ,Kazakhstan,1.012,1.012,,2020-04-20
KAZ,Kazakhstan,1.012,1.012,,2020-04-21
KAZ,Kazakhstan,1.012,1.012,,2020-04-22
KAZ,Kazakhstan,1.065,1.065,,2020-04-23
KAZ,Kazakhstan,1.331,1.331,,2020-04-24
KAZ,Kazakhstan,1.331,1.331,,2020-04-25
KAZ,Kazakhstan,1.331,1.331,,2020-04-26
KAZ,Kazakhstan,1.331,1.331,,2020-04-27
KAZ,Kazakhstan,1.331,1.331,,2020-04-28
KAZ,Kazakhstan,1.331,1.331,,2020-04-29
KAZ,Kazakhstan,1.331,1.331,,2020-04-30
KAZ,Kazakhstan,1.331,1.331,,2020-05-01
KAZ,Kazakhstan,1.331,1.331,,2020-05-02
KAZ,Kazakhstan,1.438,1.438,,2020-05-03
KAZ,Kazakhstan,1.544,1.544,,2020-05-04
KAZ,Kazakhstan,1.544,1.544,,2020-05-05
KAZ,Kazakhstan,1.598,1.598,,2020-05-06
KAZ,Kazakhstan,1.598,1.598,,2020-05-07
KAZ,Kazakhstan,1.651,1.651,,2020-05-08
KAZ,Kazakhstan,1.651,1.651,,2020-05-09
KAZ,Kazakhstan,1.651,1.651,,2020-05-10
KAZ,Kazakhstan,1.704,1.704,,2020-05-11
KAZ,Kazakhstan,1.704,1.704,,2020-05-12
KAZ,Kazakhstan,1.704,1.704,,2020-05-13
KAZ,Kazakhstan,1.704,1.704,,2020-05-14
KAZ,Kazakhstan,1.811,1.811,,2020-05-15
KAZ,Kazakhstan,1.811,1.811,,2020-05-16
KAZ,Kazakhstan,1.811,1.811,,2020-05-17
KAZ,Kazakhstan,1.864,1.864,,2020-05-18
KAZ,Kazakhstan,1.864,1.864,,2020-05-19
KAZ,Kazakhstan,1.864,1.864,,2020-05-20
KAZ,Kazakhstan,1.864,1.864,,2020-05-21
KAZ,Kazakhstan,1.864,1.864,,2020-05-22
KAZ,Kazakhstan,1.864,1.864,,2020-05-23
KAZ,Kazakhstan,1.864,1.864,,2020-05-24
KAZ,Kazakhstan,1.864,1.864,,2020-05-25
KAZ,Kazakhstan,1.971,1.971,,2020-05-26
KAZ,Kazakhstan,1.971,1.971,,2020-05-27
KAZ,Kazakhstan,1.971,1.971,,2020-05-28
KAZ,Kazakhstan,1.971,1.971,,2020-05-29
KAZ,Kazakhstan,2.024,2.024,,2020-05-30
KAZ,Kazakhstan,2.13,2.13,,2020-05-31
KAZ,Kazakhstan,2.184,2.184,,2020-06-01
KAZ,Kazakhstan,2.343,2.343,,2020-06-02
KAZ,Kazakhstan,2.556,2.556,,2020-06-03
KAZ,Kazakhstan,2.769,2.769,,2020-06-04
KAZ,Kazakhstan,2.769,2.769,,2020-06-05
KAZ,Kazakhstan,2.823,2.823,,2020-06-06
KAZ,Kazakhstan,2.982,2.982,,2020-06-07
KAZ,Kazakhstan,2.982,2.982,,2020-06-08
KAZ,Kazakhstan,3.249,3.249,,2020-06-09
KAZ,Kazakhstan,3.568,3.568,,2020-06-10
KAZ,Kazakhstan,3.568,3.568,,2020-06-11
KAZ,Kazakhstan,3.728,3.728,,2020-06-12
KAZ,Kazakhstan,3.888,3.888,,2020-06-13
KAZ,Kazakhstan,4.101,4.101,,2020-06-14
KAZ,Kazakhstan,4.314,4.314,,2020-06-15
KAZ,Kazakhstan,4.687,4.687,,2020-06-16
KAZ,Kazakhstan,5.166,5.166,,2020-06-17
KAZ,Kazakhstan,5.326,5.326,,2020-06-18
KAZ,Kazakhstan,6.018,6.018,,2020-06-19
KAZ,Kazakhstan,6.284,6.284,,2020-06-20
KAZ,Kazakhstan,6.391,6.391,,2020-06-21
KAZ,Kazakhstan,6.764,6.764,,2020-06-22
KAZ,Kazakhstan,7.137,7.137,,2020-06-23
KAZ,Kazakhstan,7.243,7.243,,2020-06-24
KAZ,Kazakhstan,7.456,7.456,,2020-06-25
KAZ,Kazakhstan,7.989,7.989,,2020-06-26
KAZ,Kazakhstan,8.841,8.841,,2020-06-27
KAZ,Kazakhstan,9.48,9.48,,2020-06-28
KAZ,Kazakhstan,10.012,10.012,,2020-06-29
KAZ,Kazakhstan,10.012,10.012,,2020-06-30
KAZ,Kazakhstan,10.012,10.012,,2020-07-01
KAZ,Kazakhstan,10.012,10.012,,2020-07-02
KAZ,Kazakhstan,10.012,10.012,,2020-07-03
KAZ,Kazakhstan,10.012,10.012,,2020-07-04
KAZ,Kazakhstan,10.012,10.012,,2020-07-05
KAZ,Kazakhstan,14.06,14.06,,2020-07-06
KAZ,Kazakhstan,14.06,14.06,,2020-07-07
KAZ,Kazakhstan,14.06,14.06,,2020-07-08
KAZ,Kazakhstan,14.06,14.06,,2020-07-09
KAZ,Kazakhstan,14.06,14.06,,2020-07-10
KAZ,Kazakhstan,14.06,14.06,,2020-07-11
KAZ,Kazakhstan,19.972,19.972,,2020-07-12
KAZ,Kazakhstan,19.972,19.972,,2020-07-13
KAZ,Kazakhstan,19.972,19.972,,2020-07-14
KAZ,Kazakhstan,19.972,19.972,,2020-07-15
KAZ,Kazakhstan,19.972,19.972,,2020-07-16
KAZ,Kazakhstan,19.972,19.972,,2020-07-17
KAZ,Kazakhstan,19.972,19.972,,2020-07-18
KAZ,Kazakhstan,19.972,19.972,,2020-07-19
KAZ,Kazakhstan,31.156,31.156,,2020-07-20
KAZ,Kazakhstan,31.156,31.156,,2020-07-21
KAZ,Kazakhstan,31.156,31.156,,2020-07-22
KAZ,Kazakhstan,31.156,31.156,,2020-07-23
KAZ,Kazakhstan,31.156,31.156,,2020-07-24
KAZ,Kazakhstan,31.156,31.156,,2020-07-25
KAZ,Kazakhstan,31.156,31.156,,2020-07-26
KAZ,Kazakhstan,31.156,31.156,,2020-07-27
KAZ,Kazakhstan,42.233,42.233,,2020-07-28
KAZ,Kazakhstan,42.233,42.233,,2020-07-29
KAZ,Kazakhstan,42.233,42.233,,2020-07-30
KAZ,Kazakhstan,42.233,42.233,,2020-07-31
KAZ,Kazakhstan,42.233,42.233,,2020-08-01
KAZ,Kazakhstan,43.831,43.831,,2020-08-02
KAZ,Kazakhstan,59.063,59.063,,2020-08-03
KAZ,Kazakhstan,59.063,59.063,,2020-08-04
KAZ,Kazakhstan,59.063,59.063,,2020-08-05
KAZ,Kazakhstan,59.063,59.063,,2020-08-06
KAZ,Kazakhstan,59.063,59.063,,2020-08-07
KAZ,Kazakhstan,59.063,59.063,,2020-08-08
KAZ,Kazakhstan,59.063,59.063,,2020-08-09
KAZ,Kazakhstan,76.318,76.318,,2020-08-10
KAZ,Kazakhstan,76.318,76.318,,2020-08-11
KAZ,Kazakhstan,76.318,76.318,,2020-08-12
KAZ,Kazakhstan,76.318,76.318,,2020-08-13
KAZ,Kazakhstan,76.318,76.318,,2020-08-14
KAZ,Kazakhstan,78.821,78.821,,2020-08-15
KAZ,Kazakhstan,79.087,79.087,,2020-08-16
KAZ,Kazakhstan,79.194,79.194,,2020-08-17
KAZ,Kazakhstan,87.076,87.076,,2020-08-18
KAZ,Kazakhstan,87.662,87.662,,2020-08-19
KAZ,Kazakhstan,87.981,87.981,,2020-08-20
KAZ,Kazakhstan,88.301,88.301,,2020-08-21
KAZ,Kazakhstan,88.567,88.567,,2020-08-22
KAZ,Kazakhstan,88.993,88.993,,2020-08-23
KAZ,Kazakhstan,94.852,94.852,,2020-08-24
KAZ,Kazakhstan,94.852,94.852,,2020-08-25
KAZ,Kazakhstan,94.852,94.852,,2020-08-26
KAZ,Kazakhstan,94.852,94.852,,2020-08-27
KAZ,Kazakhstan,94.852,94.852,,2020-08-28
KAZ,Kazakhstan,94.852,94.852,,2020-08-29
KAZ,Kazakhstan,94.852,94.852,,2020-08-30
KAZ,Kazakhstan,94.852,94.852,,2020-08-31
KAZ,Kazakhstan,96.662,96.662,,2020-09-01
KAZ,Kazakhstan,100.284,100.284,,2020-09-02
KAZ,Kazakhstan,100.603,100.603,,2020-09-03
KAZ,Kazakhstan,100.816,100.816,,2020-09-04
KAZ,Kazakhstan,100.816,100.816,,2020-09-05
KAZ,Kazakhstan,101.242,101.242,,2020-09-06
KAZ,Kazakhstan,101.296,101.296,,2020-09-07
KAZ,Kazakhstan,101.349,101.349,,2020-09-08
KAZ,Kazakhstan,103.852,103.852,,2020-09-09
KAZ,Kazakhstan,103.905,103.905,,2020-09-10
KAZ,Kazakhstan,103.959,103.959,,2020-09-11
KAZ,Kazakhstan,104.065,104.065,,2020-09-12
KAZ,Kazakhstan,104.118,104.118,,2020-09-13
KAZ,Kazakhstan,104.491,104.491,,2020-09-14
KAZ,Kazakhstan,104.651,104.651,,2020-09-15
KAZ,Kazakhstan,106.675,106.675,,2020-09-16
KAZ,Kazakhstan,106.834,106.834,,2020-09-17
KAZ,Kazakhstan,106.941,106.941,,2020-09-18
KAZ,Kazakhstan,106.994,106.994,,2020-09-19
KAZ,Kazakhstan,107.261,107.261,,2020-09-20
KAZ,Kazakhstan,107.314,107.314,,2020-09-21
KAZ,Kazakhstan,107.367,107.367,,2020-09-22
KAZ,Kazakhstan,108.858,108.858,,2020-09-23
KAZ,Kazakhstan,108.912,108.912,,2020-09-24
KAZ,Kazakhstan,108.965,108.965,,2020-09-25
KAZ,Kazakhstan,108.965,108.965,,2020-09-26
KAZ,Kazakhstan,109.071,109.071,,2020-09-27
KAZ,Kazakhstan,109.125,109.125,,2020-09-28
KAZ,Kazakhstan,109.178,109.178,,2020-09-29
KAZ,Kazakhstan,110.669,110.669,,2020-09-30
KAZ,Kazakhstan,110.776,110.776,,2020-10-01
KAZ,Kazakhstan,110.882,110.882,,2020-10-02
KAZ,Kazakhstan,110.935,110.935,,2020-10-03
KAZ,Kazakhstan,110.935,110.935,,2020-10-04
KAZ,Kazakhstan,111.042,111.042,,2020-10-05
KAZ,Kazakhstan,111.042,111.042,,2020-10-06
KAZ,Kazakhstan,112.213,112.213,,2020-10-07
KAZ,Kazakhstan,112.267,112.267,,2020-10-08
KAZ,Kazakhstan,112.373,112.373,,2020-10-09
KAZ,Kazakhstan,112.427,112.427,,2020-10-10
KAZ,Kazakhstan,112.533,112.533,,2020-10-11
KAZ,Kazakhstan,112.586,112.586,,2020-10-12
KAZ,Kazakhstan,112.693,112.693,,2020-10-13
KAZ,Kazakhstan,114.024,114.024,,2020-10-14
KAZ,Kazakhstan,114.024,114.024,,2020-10-15
KAZ,Kazakhstan,114.184,114.184,,2020-10-16
KAZ,Kazakhstan,114.397,114.397,,2020-10-17
KAZ,Kazakhstan,114.45,114.45,,2020-10-18
KAZ,Kazakhstan,114.504,114.504,,2020-10-19
KAZ,Kazakhstan,114.77,114.77,,2020-10-20
KAZ,Kazakhstan,116.314,116.314,,2020-10-21
KAZ,Kazakhstan,116.421,116.421,,2020-10-22
KAZ,Kazakhstan,116.474,116.474,,2020-10-23
KAZ,Kazakhstan,116.581,116.581,,2020-10-24
KAZ,Kazakhstan,116.581,116.581,,2020-10-25
KAZ,Kazakhstan,116.634,116.634,,2020-10-26
KAZ,Kazakhstan,116.687,116.687,,2020-10-27
KAZ,Kazakhstan,118.285,118.285,,2020-10-28
KAZ,Kazakhstan,118.338,118.338,,2020-10-29
KAZ,Kazakhstan,118.445,118.445,,2020-10-30
KAZ,Kazakhstan,118.551,118.551,,2020-10-31
KAZ,Kazakhstan,118.604,118.604,,2020-11-01
KAZ,Kazakhstan,118.604,118.604,,2020-11-02
KAZ,Kazakhstan,120.415,120.415,,2020-11-03
KAZ,Kazakhstan,120.468,120.468,,2020-11-04
KAZ,Kazakhstan,120.522,120.522,,2020-11-05
KAZ,Kazakhstan,120.522,120.522,,2020-11-06
KAZ,Kazakhstan,120.628,120.628,,2020-11-07
KAZ,Kazakhstan,120.681,120.681,,2020-11-08
KAZ,Kazakhstan,120.681,120.681,,2020-11-09
KAZ,Kazakhstan,120.735,120.735,,2020-11-10
KAZ,Kazakhstan,120.735,120.735,,2020-11-11
KAZ,Kazakhstan,123.078,123.078,,2020-11-12
KAZ,Kazakhstan,123.238,123.238,,2020-11-13
KAZ,Kazakhstan,123.291,123.291,,2020-11-14
KAZ,Kazakhstan,123.398,123.398,,2020-11-15
KAZ,Kazakhstan,123.504,123.504,,2020-11-16
KAZ,Kazakhstan,123.557,123.557,,2020-11-17
KAZ,Kazakhstan,126.007,126.007,,2020-11-18
KAZ,Kazakhstan,126.114,126.114,,2020-11-19
KAZ,Kazakhstan,126.167,126.167,,2020-11-20
KAZ,Kazakhstan,126.22,126.22,,2020-11-21
KAZ,Kazakhstan,126.327,126.327,,2020-11-22
KAZ,Kazakhstan,126.327,126.327,,2020-11-23
KAZ,Kazakhstan,126.38,126.38,,2020-11-24
KAZ,Kazakhstan,128.99,128.99,,2020-11-25
KAZ,Kazakhstan,129.096,129.096,,2020-11-26
KAZ,Kazakhstan,129.362,129.362,,2020-11-27
KAZ,Kazakhstan,129.416,129.416,,2020-11-28
KAZ,Kazakhstan,129.575,129.575,,2020-11-29
KAZ,Kazakhstan,129.575,129.575,,2020-11-30
KAZ,Kazakhstan,129.629,129.629,,2020-12-01
KAZ,Kazakhstan,129.735,129.735,,2020-12-02
KAZ,Kazakhstan,129.842,129.842,,2020-12-03
KAZ,Kazakhstan,132.292,132.292,,2020-12-04
KAZ,Kazakhstan,132.505,132.505,,2020-12-05
KAZ,Kazakhstan,132.505,132.505,,2020-12-06
KAZ,Kazakhstan,132.611,132.611,,2020-12-07
KAZ,Kazakhstan,135.487,135.487,,2020-12-08
KAZ,Kazakhstan,135.594,135.594,,2020-12-09
KAZ,Kazakhstan,135.807,135.807,,2020-12-10
